2444	0 4
2445	2 3 1
2446	2 4 5
2447	3 4
2448	2
2449	0
2450	5
2451	0 4
2452	2
2453	5
2454	0 4
2455	0 5
2456	3
2457	4
2458	4
2459	2 5 1
2460	5
2461	2 5 1
2462	2 4 5
2463	2 1
2464	0
2465	2 4
2466	0 4
2467	2 4
2468	4 5
2469	2 4
2470	2 0 4 5
2471	2 5
2472	4
2473	4
2474	2 1
2475	2
2476	2
2477	2
2478	2 4
2479	2 1
2480	4 5
2481	2
2482	0 4
2483	0
2484	0 4
2485	4
2486	2
2487	0 4
2488	4
2489	2 3
2490	2 4
2491	2 4
2492	0 4
2493	2 5
2494	4 5
2495	0 4
2496	3
2497	3 1
2498	3
2499	0
2500	0
2501	0 4
2502	2
2503	0 4
2504	2
2505	2 5 1
2506	3
2507	5 1
2508	1
2509	1
2510	0 4
2511	3 4 1
2512	2 5
2513	0 3
2514	4
2515	1
2516	2 4
2517	0 4
2518	0 4
2519	3
2520	3
2521	2 5
2522	0 4
2523	0 4
2524	0 4
2525	0
2526	3
2527	2 4
2528	2 5
2529	2 0
2530	2
2531	5
2532	0
2533	2 4
2534	4
2535	0 4 1
2536	5
2537	3 4
2538	5
2539	3
2540	5
2541	0 4
2542	2 3
2543	3 4
2544	2 4 5
2545	0
2546	3 1
2547	0 4
2548	0 4
2549	0 4
2550	0
2551	0
2552	2 1
2553	2
2554	3
2555	2
2556	2
2557	2 5
2558	2 4
2559	0 4
2560	2 4
2561	2 4
2562	5
2563	3
2564	3
2565	0 4
2566	0 4
2567	0 4
2568	3
2569	3 1
2570	0
2571	2 5
2572	4 1
2573	2 3
2574	0 4
2575	2
2576	3
2577	0
2578	0
2579	0
2580	3 4
2581	5
2582	2 4
2583	1
2584	4
2585	2
2586	4 1 5
2587	0 4
2588	3
2589	0
2590	2 5 1
2591	4
2592	0 4
2593	2
2594	5
2595	4 1
2596	5
2597	3
2598	0
2599	3 4
2600	2 5 1
2601	2 1
2602	2 1
2603	1
2604	0 4
2605	0
2606	3
2607	2
2608	1
2609	4
2610	0
2611	5
2612	0
2613	2 4 5
2614	0 5
2615	0 4
2616	2 4
2617	2 4
2618	2 1
2619	0 4
2620	2 4 5
2621	3 1
2622	4 1
2623	2 4
2624	2 4
2625	4
2626	2 0
2627	0 4
2628	2
2629	2
2630	0 4
2631	2
2632	3
2633	2
2634	0
2635	0 4
2636	2 0
2637	4
2638	4
2639	0
2640	2
2641	0
2642	3 4
2643	2
2644	2 4 5
2645	0 4
2646	0 4
2647	0 4
2648	0 4
2649	2
2650	0 4
2651	0
2652	5
2653	2 5
2654	2 0
2655	4
2656	4 5
2657	2
2658	0
2659	4
2660	0 4
2661	0 4
2662	0 4
2663	5
2664	2 5
2665	0
2666	0 4
2667	2
2668	0
2669	0
2670	3
2671	3 4
2672	3
2673	0 4
2674	1
2675	4
2676	2
2677	1
2678	0 4
2679	2 5 1
2680	0 4
2681	0
2682	0
2683	2 5
2684	0
2685	0 4
2686	0
2687	2 5
2688	0
2689	4
2690	4
2691	0
2692	2 1
2693	2 5
2694	0 4
2695	4
2696	0 4
2697	0
2698	0
2699	4 1
2700	2
2701	2 4
2702	0 4
2703	4
2704	3
2705	5
2706	3
2707	0 4
2708	0 4
2709	0 4
2710	0 5
2711	0
2712	4
2713	0 4
2714	4
2715	4
2716	4
2717	2 3 4
2718	0
2719	1
2720	2
2721	2
2722	3
2723	4 5
2724	1
2725	0 4
2726	0 4
2727	2 4 5
2728	0
2729	0 4
2730	3
2731	3
2732	2
2733	3
2734	4
2735	4
2736	0 4
2737	4
2738	2
2739	2 5
2740	4 5
2741	2 5
2742	2
2743	0
2744	2 5
2745	4
2746	4 5
2747	3 4
2748	0
2749	5
2750	2 4
2751	5
2752	0
2753	3
2754	2 4 5
2755	0 4
2756	0 4
2757	4
2758	0 4
2759	4 5
2760	0
2761	2 3
2762	0 1
2763	4
2764	0 4
2765	2 4 5
2766	0 4
2767	2 3 5
2768	0 4
2769	2
2770	0 4
2771	2 4
2772	5
2773	2 3
2774	0 4
2775	2 4 5
2776	4
2777	1
2778	2 4
2779	2
2780	3 4
2781	0 4
2782	0 4
2783	4
2784	2
2785	2
2786	0 4
2787	2
2788	3
2789	0 4
2790	2 4 5
2791	2 3 5
2792	0 4
2793	2 5
2794	4
2795	3
2796	5 1
2797	2
2798	0
2799	3
2800	3
2801	0
2802	0 4
2803	3
2804	2
2805	3
2806	5 1
2807	2 5 1
2808	2 5
2809	2 5
2810	0 4
2811	0 4
2812	0 4
2813	0
2814	0
2815	4
2816	0 4
2817	3
2818	0 4
2819	3
2820	4
2821	5 1
2822	3
2823	0 4
2824	0 4
2825	2
2826	0 4
2827	4
2828	0 4
2829	0
2830	4
2831	3 4
2832	2 0 4 5
2833	2
2834	2 1
2835	2 5
2836	1 5
2837	4
2838	0 4
2839	4
2840	2
2841	5
2842	5
2843	4
2844	2
2845	2
2846	2 5
2847	0
2848	5 1
2849	1
2850	1
2851	2
2852	1
2853	5
2854	0 5
2855	0
2856	0 4
2857	2 1
2858	0 4
2859	4
2860	0 4
2861	0 4
2862	2
2863	4 5
2864	1
2865	1
2866	2 4
2867	3 4 1
2868	3
2869	3
2870	3
2871	3 1
2872	2 5
2873	5
2874	4
2875	3 1
2876	3
2877	3
2878	4
2879	3 1
2880	3
2881	2
2882	2 5
2883	3
2884	4
2885	2
2886	3 1
2887	1
2888	4 1
2889	2 1
2890	3 4
2891	3
2892	2
2893	3
2894	0
2895	5
2896	2
2897	0 4
2898	0 4
2899	3
2900	2 4
2901	4
2902	2
2903	3
2904	0
2905	3 1
2906	2 5
2907	4
2908	2 1
2909	0
2910	2
2911	3 1
2912	2
2913	1
2914	5 1
2915	2 0 5
2916	3 4
2917	3
2918	3 1
2919	5
2920	3
2921	5
2922	2 4
2923	4
2924	0 4
2925	0
2926	2
2927	2 3 4
2928	2 4
2929	0 4
2930	3
2931	2
2932	4
2933	0 4
2934	2
2935	0
2936	0 4
2937	5
2938	0 4
2939	0
2940	4
2941	4
2942	0 4
2943	5
2944	5
2945	0 4 5
2946	2 5 1
2947	0 4
2948	5
2949	2 3
2950	2 4
2951	2 1
2952	4
2953	4
2954	0 4
2955	0 4
2956	0 4
2957	0
2958	0 4
2959	0 4
2960	2 0 5
2961	3
2962	0
2963	0
2964	4 1
2965	4 5
2966	2 0
2967	0 5
2968	0
2969	0 4
2970	4
2971	0
2972	0
2973	0
2974	0
2975	0 2 5
2976	3
2977	0 4
2978	2
2979	0
2980	2 3 1
2981	2
2982	0
2983	0 5
2984	3
2985	4
2986	0
2987	2
2988	3
2989	4 5
2990	0 4
2991	0
2992	2 4
2993	0
2994	5
2995	2
2996	4 1
2997	2
2998	0 5
2999	2 0 5
3000	4
3001	0
3002	5 1
3003	2
3004	4
3005	2 4 5
3006	0
3007	2 4
3008	2 4
3009	5
3010	5
3011	4
3012	0 4
3013	3 5 1
3014	0
3015	0 4
3016	3 1
3017	2
3018	2 4
3019	2 5 1
3020	0
3021	2 5
3022	4
3023	0 4
3024	2 5 1
3025	2 0
3026	4 5
3027	5
3028	5
3029	2
3030	2
3031	2
3032	0
3033	0
3034	2
3035	2
3036	2 1
3037	2 5
3038	5
3039	0 4
3040	0
3041	5
3042	3 4
3043	0 4
3044	4
3045	0 4
3046	0
3047	0 4
3048	5
3049	3
3050	2
3051	5
3052	0 4
3053	3 1
3054	2
3055	0 4
3056	4
3057	5 1
3058	0
3059	3
3060	2
3061	0
3062	2
3063	0 4
3064	5
3065	3 1
3066	4
3067	2 4 1 5
3068	2 5 1
3069	0 4
3070	2 1
3071	2 1
3072	3 4
3073	2
3074	0 4
3075	0 1
3076	4
3077	4 5
3078	0 4
3079	0 4
3080	2 3 1
3081	3
3082	2
3083	3 4
3084	0
3085	0
3086	0
3087	3
3088	3
3089	2
3090	0 4
3091	5
3092	3
3093	1
3094	2
3095	2 3 1
3096	4
3097	4
3098	2 5 1
3099	0 4
3100	0
3101	0 4
3102	1
3103	4
3104	3 4
3105	0 4
3106	3
3107	3
3108	3
3109	2 3
3110	3 1
3111	2 5
3112	3
3113	3
3114	5
3115	4
3116	2
3117	4
3118	2 4
3119	0 4
3120	0 4
3121	0
3122	0
3123	2 5
3124	2 4
3125	2
3126	1
3127	3
3128	4
3129	3
3130	0 4
3131	0 4
3132	3
3133	2 4 5
3134	0 1
3135	5
3136	3 4
3137	2 4 5
3138	0 4
3139	0
3140	2 5
3141	4 5
3142	2 5
3143	0
3144	2 0
3145	2 4
3146	2 3
3147	0 4
3148	4
3149	4
3150	1 5
3151	1
3152	3 1
3153	0
3154	0
3155	0
3156	5
3157	3
3158	0 4
3159	0
3160	0 3
3161	0 4
3162	0
3163	3
3164	3
3165	0 5
3166	0 4
3167	3
3168	0 3 5 1
3169	0 4
3170	4 5
3171	3
3172	0 5
3173	0
3174	3 5
3175	0
3176	0
3177	5
3178	0 4
3179	4 5
3180	3
3181	3
3182	3 1
3183	0 4
3184	0 4
3185	0
3186	0 4
3187	0
3188	0 4
3189	0
3190	5
3191	0 4
3192	0 4
3193	2 0 5
3194	0 4
3195	0 4
3196	0 4
3197	0
3198	0
3199	0
3200	0 5
3201	0 4
3202	2 0 5
3203	0 4
3204	0 4
3205	0 4
3206	2 0 5
3207	2 4
3208	0 4
3209	0 4
3210	0
3211	4
3212	2
3213	0
3214	0 4
3215	0 4
3216	0 4
3217	0 4
3218	0
3219	0
3220	5
3221	0
3222	0
3223	3
3224	3
3225	0
3226	0 4 5
3227	0
3228	0
3229	0
3230	0 4 5
3231	0
3232	2 0 5
3233	0 4
3234	2
3235	2 0 5
3236	0 4
3237	0
3238	5
3239	2 0 4
3240	3 4 1
3241	2 5
3242	0 4
3243	0 4
3244	0 4
3245	0
3246	2 5
3247	0
3248	2 5
3249	0
3250	2 5
3251	5
3252	4
3253	5
3254	3
3255	3
3256	2
3257	0 4
3258	2 5
3259	3 1
3260	5
3261	5
3262	0 4
3263	4
3264	0
3265	3
3266	0 4
3267	0 5
3268	0 4 5
3269	0 4
3270	4
3271	3
3272	2
3273	3 4
3274	0 4
3275	3
3276	2
3277	3
3278	5
3279	2 5
3280	2
3281	2 4 5
3282	2 5
3283	2
3284	0 4
3285	2
3286	0 3
3287	1
3288	0
3289	1
3290	3
3291	2
3292	2
3293	0 4
3294	0
3295	0
3296	3
3297	0 4
3298	3 1
3299	0 3 4 5
3300	3
3301	2
3302	2 5
3303	3
3304	2
3305	3 1
3306	3
3307	3 4
3308	0
3309	2
3310	4
3311	3 1
3312	1
3313	1
3314	0
3315	4
3316	5
3317	0 4
3318	2
3319	0
3320	2
3321	3
3322	0 4
3323	1
3324	0
3325	5
3326	2 4
3327	3 1
3328	0
3329	2
3330	0
3331	4
3332	2
3333	1
3334	2
3335	3 1
3336	2 4
3337	4
3338	2 4
3339	1
3340	0 4
3341	2
3342	2 5
3343	2 0
3344	2
3345	2 4
3346	1
3347	0 4 5
3348	1
3349	2
3350	0 1
3351	2 0 4
3352	0 4
3353	3 1
3354	2 4 5
3355	0
3356	2 5
3357	0 4 1
3358	1 5
3359	2 4 5 1
3360	0 4
3361	0
3362	0 4
3363	3
3364	2 4
3365	0 4
3366	1 5
3367	2 4
3368	4
3369	3 4 1
3370	2
3371	0 4
3372	2
3373	2 1
3374	2 0 4
3375	2 1 5
3376	0 4
3377	2
3378	3 1
3379	2 5
3380	5
3381	3
3382	3
3383	5
3384	2 1
3385	0 4
3386	2
3387	2 4
3388	2
3389	5
3390	3
3391	2
3392	4
3393	3
3394	4
3395	0
3396	2 4
3397	2
3398	4
3399	0 4
3400	2
3401	5
3402	2
3403	0
3404	0
3405	0
3406	2 1
3407	2 0 4
3408	3 4
3409	0 4
3410	0
3411	2 4 5
3412	0
3413	2
3414	2
3415	2 1
3416	2 4 5
3417	2 1
3418	4 5
3419	0 4
3420	4
3421	2 4
3422	2 4 5
3423	0 4
3424	3 5 1
3425	2
3426	3
3427	4 1
3428	2
3429	0 4
3430	3
3431	2
3432	3 1
3433	2
3434	5
3435	2 4
3436	2
3437	2
3438	5
3439	0
3440	2 5
3441	3
3442	2
3443	2
3444	2 1
3445	2 0
3446	2 4
3447	3
3448	0 5
3449	4
3450	2
3451	2 3 1
3452	3
3453	3 4
3454	4
3455	0 4
3456	0
3457	2
3458	2 4 5 1
3459	3
3460	2 0 5
3461	2
3462	2 4
3463	1
3464	2
3465	0
3466	2
3467	3
3468	2 1 5
3469	0 4
3470	3
3471	3 4
3472	0 4
3473	5
3474	3
3475	2 4
3476	4
3477	0 4
3478	0 4
3479	0
3480	4 5
3481	0 1
3482	3
3483	2
3484	3
3485	1
3486	4
3487	2 1
3488	0 3
3489	0
3490	3 1
3491	2 4
3492	3
3493	0
3494	2
3495	0 4
3496	0 4
3497	0 4
3498	3
3499	0
3500	4 5
3501	3
3502	0 4 1
3503	2 4
3504	2 4
3505	5
3506	1
3507	3
3508	2 4
3509	0
3510	3
3511	3 4
3512	3
3513	2
3514	2 4
3515	0 4
3516	3
3517	0 4
3518	2 1
3519	4 1
3520	3 4
3521	2 0 4
3522	2
3523	2 5 1
3524	0 4
3525	2 5 1
3526	4 5
3527	2
3528	0 4
3529	4
3530	0 3 4
3531	2 1
3532	2
3533	2 4
3534	0
3535	2 5
3536	2
3537	4 5
3538	0 4
3539	0
3540	0
3541	2 1
3542	0 4
3543	2 4 5
3544	0
3545	2 3 4
3546	3
3547	3
3548	2 4
3549	2
3550	4
3551	3
3552	3
3553	1
3554	4
3555	2 3 1
3556	2
3557	0 4
3558	0 4
3559	3
3560	2
3561	2
3562	2 5
3563	3
3564	1
3565	0
3566	3 4
3567	4 5
3568	3
3569	3
3570	4 5
3571	4 1
3572	4 5
3573	0
3574	4
3575	2 5
3576	4 5
3577	3 1
3578	2 4
3579	0 4
3580	5
3581	3
3582	0
3583	4
3584	4
3585	1
3586	0 4
3587	2
3588	3
3589	4 1
3590	4
3591	4
3592	2 5
3593	4
3594	1
3595	2
3596	3 1
3597	0
3598	2 5 1
3599	0 4
3600	0 4
3601	0 4
3602	0
3603	0 2 4 5
3604	0 4
3605	1 5
3606	2
3607	2 3 1
3608	3
3609	0 4
3610	2
3611	3
3612	0 4
3613	4 5
3614	2
3615	3
3616	2 5
3617	5
3618	2 5 1
3619	1
3620	0 4
3621	5
3622	2 0 5
3623	3
3624	0 4
3625	2 5
3626	2 0 4
3627	0 4
3628	0 4
3629	2 3
3630	4 5
3631	0 4
3632	4
3633	0
3634	2 4
3635	0
3636	2 4
3637	2 4
3638	2
3639	4 5
3640	2 4 5
3641	0 4 5
3642	0
3643	5
3644	3
3645	0
3646	0 4
3647	3
3648	2 4
3649	4
3650	2
3651	4 1 5
3652	5
3653	0
3654	2 5 1
3655	2 1
3656	2 1
3657	4
3658	4 1
3659	0 4
3660	2
3661	0
3662	2 5
3663	0 4
3664	0 4
3665	4 5
3666	0 4
3667	2 4
3668	0
3669	0 5
3670	3
3671	2
3672	3 1
3673	3 4
3674	4 1
3675	4
3676	2 4
3677	0 4
3678	4
3679	2 5
3680	5
3681	2 3 5
3682	2 4
3683	2 5 1
3684	2
3685	2 5
3686	2 4 5
3687	0 4
3688	2
3689	2
3690	4
3691	2
3692	0 4
3693	4
3694	4
3695	2
3696	0
3697	0 4
3698	0 4
3699	0
3700	3
3701	0 4
3702	1
3703	4 5 1
3704	0 4
3705	2
3706	2 5
3707	4
3708	0 4
3709	0
3710	3
3711	2 5
3712	3
3713	4 5
3714	0 4
3715	2
3716	2 0
3717	0 4
3718	4 5
3719	0
3720	2 5
3721	0
3722	0
3723	0 4
3724	4
3725	2
3726	4 5
3727	2 5 1
3728	0 4
3729	0
3730	0 4 1
3731	5
3732	0 4
3733	0 4
3734	0 3
3735	4 5
3736	4 5
3737	3
3738	2
3739	0
3740	2 0 4 5
3741	2 5
3742	0
3743	0 4
3744	2 0 1
3745	0
3746	0
3747	2
3748	0
3749	0 4 5
3750	2 3
3751	0 4
3752	0
3753	2
3754	0
3755	4
3756	3 4
3757	2
3758	0 4
3759	2 5
3760	2 5 1
3761	4 5 1
3762	5
3763	5
3764	4
3765	0 4
3766	2 4
3767	2
3768	1
3769	2 5 1
3770	0
3771	3 1
3772	3
3773	2 5 1
3774	0 4
3775	4
3776	0
3777	2 3 1
3778	2 1
3779	2 3
3780	2 4 5
3781	2 5 1
3782	0 4
3783	4
3784	0 4
3785	2 5
3786	2 5 1
3787	0 2 4 5
3788	2 4
3789	2 3 1
3790	3
3791	2 4 5
3792	4
3793	3
3794	2
3795	2
3796	0
3797	0
3798	2
3799	0
3800	2 3
3801	3
3802	2 5
3803	1
3804	0 4
3805	2
3806	0
3807	2 0
3808	0 4
3809	3 4
3810	4
3811	0 4
3812	0 5
3813	3
3814	2 4
3815	0 4
3816	0
3817	0
3818	4 5
3819	0
3820	5
3821	0
3822	2
3823	4 5
3824	3 4
3825	0
3826	0 4
3827	2 3 1 5
3828	0 4
3829	4
3830	2
3831	0 4
3832	2
3833	4
3834	2
3835	0
3836	0 4
3837	4 5
3838	2 4
3839	2
3840	0
3841	4
3842	0
3843	2 5
3844	0
3845	2 3 1
3846	2 1
3847	2 1
3848	2 4
3849	0
3850	0 4
3851	3
3852	2
3853	0 4
3854	2
3855	0
3856	0 4
3857	4
3858	2 5
3859	5
3860	2
3861	3
3862	4 5
3863	2
3864	0
3865	2 5
3866	2 3 1
3867	2
3868	3 4
3869	0 4
3870	4
3871	0
3872	0
3873	0
3874	0 4
3875	2 3
3876	0 4
3877	2 5
3878	4
3879	3
3880	0 4
3881	0
3882	0
3883	2 5
3884	2 5
3885	2
3886	3 4 5
3887	0
3888	2
3889	2 4 1 5
3890	0 4
3891	3
3892	3
3893	0
3894	3
3895	3 1
3896	3
3897	3 1
3898	0 4
3899	0
3900	0
3901	0
3902	0 4
3903	5
3904	0
3905	0
3906	2 5
3907	0
3908	2 4
3909	0 4
3910	2 5
3911	0 4
3912	3
3913	2
3914	0
3915	3 5
3916	0
3917	4
3918	5
3919	2 5
3920	0
3921	0 4
3922	0
3923	2
3924	2 3 1
3925	4
3926	2
3927	2 5
3928	0 4
3929	0 4
3930	0
3931	0
3932	5
3933	0
3934	2
3935	4 5
3936	0 4
3937	4 5
3938	2 0 4 5
3939	4
3940	4
3941	0
3942	3
3943	0 5
3944	0
3945	0 5
3946	0 4
3947	0 5
3948	5
3949	2 5
3950	2
3951	5
3952	2
3953	0
3954	4
3955	2 3
3956	4 5
3957	3
3958	3
3959	4
3960	5
3961	2 4
3962	2
3963	3 1
3964	4 5
3965	2 4
3966	0
3967	2 3
3968	2 4
3969	3
3970	3 1
3971	0 4
3972	0 4
3973	0 5
3974	4 5
3975	3
3976	0 4
3977	0 4
3978	0
3979	0
3980	0
3981	4 5
3982	4 5
3983	3
3984	2 0 5
3985	0 4
3986	2
3987	2 1
3988	0 4
3989	2 3 1
3990	0 4
3991	3
3992	0
3993	0 4
3994	2 1
3995	4 5
3996	2
3997	0
3998	2 0
3999	0
4000	2 1
4001	0 4
4002	1
4003	3 4
4004	3 4
4005	3 4 1
4006	2 3 4
4007	0 4
4008	4 5
4009	2
4010	3
4011	1
4012	4
4013	3 4
4014	2
4015	3 4 1
4016	2 1
4017	0 3
4018	2 4
4019	0 4
4020	0 3
4021	0
4022	3 4
4023	3
4024	4 5
4025	4 5
4026	3
4027	0
4028	2 5
4029	4 5
4030	4
4031	0 4
4032	3
4033	0
4034	4 5
4035	2 5
4036	2 1
4037	0 4
4038	0 4
4039	2
4040	0
4041	5
4042	2
4043	0 4
4044	0 4
4045	3
4046	0
4047	0 4 5
4048	2 5
4049	0 4
4050	0
4051	0 4
4052	0
4053	0
4054	0
4055	0 4
4056	2 3 1
4057	0
4058	0 4
4059	3
4060	2
4061	0 5
4062	2
4063	4
4064	0 4
4065	2 4 1
4066	2 5
4067	2 5 1
4068	4 5
4069	3 1
4070	5
4071	2 0 5
4072	5
4073	0 1 5
4074	2
4075	4 5
4076	0 4
4077	0
4078	0 4
4079	2 3 4
4080	2 4
4081	2 4
4082	0 4
4083	0 4
4084	2
4085	0 4
4086	4 5
4087	0 4
4088	2
4089	0
4090	2 0
4091	2
4092	2
4093	2 0
4094	4 5
4095	0
4096	4 5
4097	2 4
4098	0 4
4099	2 0 4
4100	2 4 1
4101	2
4102	2 4
4103	0 4
4104	2
4105	4
4106	2 4 5
4107	0 4
4108	0
4109	0 5
4110	2
4111	4
4112	4
4113	5
4114	3
4115	2
4116	0 5
4117	2
4118	2 3
4119	2 0
4120	0 4
4121	4 5 1
4122	5
4123	0 4
4124	0
4125	4
4126	2
4127	3
4128	4 5
4129	0
4130	0
4131	2 5
4132	0 4
4133	5
4134	0 5
4135	2 5
4136	4 5
4137	4
4138	3
4139	2
4140	2
4141	2
4142	3 5 1
4143	4
4144	2
4145	0
4146	0
4147	2 3 4
4148	0
4149	0
4150	2 5 1
4151	1
4152	3
4153	2 0 5
4154	0 5
4155	0
4156	0
4157	0 1
4158	4 1
4159	4
4160	0 4
4161	0 4
4162	2 5
4163	4 5
4164	4
4165	2 1
4166	4
4167	0 4
4168	0 4
4169	0
4170	2
4171	3
4172	4 5
4173	0 4
4174	0 4
4175	3
4176	2 5
4177	3
4178	0 2 3 1 5
4179	2 5
4180	2
4181	0
4182	2 4 5
4183	0 4
4184	0 5
4185	0
4186	5
4187	2
4188	0
4189	2 5
4190	2
4191	0
4192	0 4
4193	2
4194	2 4
4195	2
4196	0
4197	0 4
4198	0 4
4199	0
4200	0
4201	5
4202	0
4203	3
4204	2 3
4205	3
4206	0 4
4207	3
4208	0
4209	5
4210	4
4211	0 4
4212	3 4
4213	0 4
4214	2
4215	4 5
4216	3
4217	0 4
4218	3
4219	0 4
4220	2 3
4221	0
4222	2
4223	0 4
4224	3
4225	3 1
4226	5
4227	2
4228	0 4
4229	0 4
4230	0 4
4231	2 4
4232	0 3
4233	5
4234	3
4235	2 1
4236	0
4237	0
4238	3 4
4239	3
4240	4 5
4241	0 4
4242	1
4243	2 4 5
4244	2
4245	0 4
4246	0
4247	1 5
4248	0 4
4249	0 4
4250	0
4251	0 4
4252	0
4253	3
4254	3
4255	2
4256	2 4 5
4257	3 4
4258	2
4259	0 4 5
4260	0 4
4261	3
4262	2 4
4263	2 4 1 5
4264	2 5
4265	5 1
4266	0 4
4267	4
4268	0 1
4269	2 5
4270	2 4 1 5
4271	2
4272	0 4
4273	0
4274	2
4275	3
4276	0 4
4277	3 1
4278	2 5
4279	2 5 1
4280	0
4281	4
4282	2 3
4283	0 4
4284	3
4285	4
4286	0 4
4287	1
4288	0 4
4289	5
4290	2
4291	0 4
4292	4
4293	2 5
4294	3 1
4295	0 4
4296	2 4 5
4297	2 0 4
4298	3
4299	4 5
4300	2 4 5
4301	3
4302	2 3
4303	2 5
4304	2 0 4 5
4305	2
4306	0 3 1
4307	2
4308	3
4309	3 4
4310	2 1
4311	2 1
4312	0 4
4313	3 4
4314	2 5 1
4315	2 5 1
4316	5
4317	3 4
4318	2 3 5
4319	2 5
4320	0
4321	4
4322	0
4323	0
4324	2
4325	5
4326	2
4327	0
4328	4
4329	0
4330	2
4331	0
4332	5
4333	3
4334	0 5
4335	2 5
4336	0 4
4337	2 1
4338	5
4339	0 4
4340	2
4341	2 4
4342	2 0 5
4343	0
4344	0 4
4345	4 5
4346	0
4347	0 4
4348	2 4
4349	2
4350	5
4351	0
4352	0 4 5
4353	3
4354	0 4
4355	2 4 1 5
4356	2
4357	0
4358	2 4 5
4359	0 4
4360	3
4361	3
4362	5
4363	2 4
4364	2 5
4365	4
4366	2
4367	3
4368	2 3 1
4369	2
4370	0 4
4371	0
4372	3
4373	5
4374	3 4
4375	3
4376	0 4
4377	2 4
4378	4
4379	2 3 1
4380	2
4381	2 4
4382	0
4383	2
4384	0
4385	0 4
4386	0 4
4387	0 4
4388	2 4 5
4389	0
4390	0 4
4391	2
4392	2
4393	0
4394	2 3 1
4395	0 4
4396	2 5
4397	0
4398	0
4399	2 4
4400	2 5
4401	0 4
4402	0 4
4403	4 5
4404	4
4405	3
4406	0
4407	4
4408	4 1
4409	3
4410	0
4411	2
4412	2
4413	3
4414	0 5
4415	3
4416	2 0 4
4417	3
4418	3
4419	0
4420	4
4421	0 4
4422	1
4423	2 5
4424	2 5
4425	0
4426	4 1
4427	1
4428	2 0
4429	3 1
4430	0 4 5
4431	0 4
4432	2 0
4433	5
4434	2 3 1
4435	4 1
4436	3
4437	0
4438	0 4
4439	0
4440	0 4
4441	0 4
4442	4
4443	2 5
4444	0 5
4445	0 4
4446	0
4447	0
4448	3
4449	2 5
4450	0 4
4451	0 4
4452	2
4453	0 4
4454	5
4455	0 4
4456	0 4
4457	0 4
4458	3
4459	0 4
4460	1
4461	0 4
4462	2 5
4463	2 5
4464	2
4465	3 4
4466	0 4
4467	3 1
4468	3
4469	2
4470	3
4471	4
4472	0 4
4473	2 5 1
4474	4
4475	0 4
4476	2 3 1
4477	2 1
4478	3
4479	4
4480	2 0 4 5
4481	3
4482	2 5 1
4483	2
4484	0 4
4485	0
4486	2
4487	5
4488	0
4489	4
4490	0
4491	0 4
4492	0
4493	2 5
4494	0 4
4495	0 5
4496	2
4497	2 1
4498	4 5
4499	0
4500	0 4
4501	2 5 1
4502	0 4
4503	0 4
4504	0
4505	0 4
4506	2
4507	4
4508	4 5
4509	2
4510	2
4511	2
4512	4 1
4513	2 1
4514	0 4
4515	2 0 5
4516	0 1
4517	0
4518	0 4
4519	2
4520	0 4
4521	4 5
4522	4 5
4523	0 4
4524	2 4 1
4525	0
4526	4 5
4527	2 1
4528	0 4
4529	2 4 5
4530	4
4531	3 1
4532	3 1
4533	3
4534	2
4535	2 5
4536	2 5
4537	2 5
4538	2 5
4539	2
4540	3
4541	2 5 1
4542	2 3
4543	0 4
4544	2
4545	2
4546	2
4547	2 1
4548	0 4
4549	4
4550	0 4
4551	0 4
4552	0
4553	5
4554	4
4555	3
4556	2 4 5 1
4557	0
4558	0 4
4559	3
4560	2 4
4561	5
4562	2 5
4563	2
4564	2 5
4565	0 5
4566	0
4567	4
4568	3
4569	2
4570	5
4571	2 4
4572	2 0 5
4573	0
4574	0 4
4575	5 1
4576	2
4577	1
4578	2 1
4579	0 1 5
4580	2
4581	2 4 5
4582	5
4583	2 4
4584	0 4
4585	2 0 4 1
4586	2
4587	2
4588	0 4
4589	0 4
4590	0 4
4591	5
4592	0
4593	1
4594	5
4595	3 4
4596	0 4
4597	2 3 5
4598	0
4599	2 5 1
4600	4 1
4601	0
4602	0 4
4603	0 4
4604	4 5
4605	1
4606	2 1
4607	5
4608	2
4609	1
4610	0 4
4611	4
4612	1
4613	4 5
4614	5
4615	0
4616	2 5
4617	3
4618	0 4
4619	2
4620	2 0
4621	2 4
4622	2 5
4623	3
4624	0 4
4625	0 4 5
4626	2
4627	0
4628	2 4 5
4629	2 5 1
4630	2 5 1
4631	2 5 1
4632	4
4633	3
4634	5
4635	2
4636	3
4637	2
4638	4
4639	2 5 1
4640	3
4641	2 4
4642	0
4643	2
4644	2
4645	2 4
4646	3 1
4647	0 4
4648	2 5
4649	2 4
4650	4
4651	3
4652	1
4653	1
4654	2
4655	4
4656	0
4657	0 4
4658	0 4
4659	0
4660	2 3
4661	0
4662	0
4663	2
4664	1 5
4665	4
4666	2
4667	0 4
4668	0 4
4669	2
4670	3
4671	3 4
4672	2
4673	2
4674	2
4675	5
4676	0
4677	5
4678	0
4679	2 4 1 5
4680	5 1
4681	5
4682	5
4683	2 4 5
4684	0
4685	5
4686	2 5
4687	0 4
4688	0
4689	4
4690	2
4691	0 4
4692	2
4693	0
4694	0
4695	0
4696	3
4697	3 4 1
4698	4
4699	4 5
4700	0 4
4701	0
4702	2
4703	2
4704	0 5
4705	0 5
4706	2
4707	2
4708	5
